url,rank2017,startedDateTime,cdn,reqTotal,reqHtml,reqJS,reqCSS,reqImg,bytesTotal,bytesHtml,bytesJS,bytesCSS,bytesImg,TTFB,performanceScore,firstContentfulPaint,maxPotentialFirstInputDelay,speedIndex,firstMeaningfulPaint,firstCPUIdle,timeToInteractive
www.7ya.ru,10451,1584780789,"",243,14,64,8,119,3129204,87071,1011434,84041,1946658,2377,0.15,5199.38,166.45,10048,5317.279,7493.946,26728.312000001908
www.loksatta.com,10454,1583597186,Akamai,142,19,63,6,34,1405735,74756,816223,56725,86400,1677,0.25,3358.144,341.442,8150,6761.9,11809.791,13065.439
www.dopr.net,10457,1583427614,Google,40,4,4,1,31,457458,13235,29466,6241,408516,1532,0.98,1195.762,154.819,1651,1359.772,2968.918,2968.918
www.architettura.uniroma1.it,10459,1583620355,"",83,1,30,29,18,1254019,9136,126869,52310,1022004,3761,0.3,6899.568,134.52,8571,6899.568,7267.798,7267.798
www.fondazionesapienza.uniroma1.it,10459,1584521937,"",77,1,22,29,18,2139163,40434,321244,90148,1587997,2788,0.13,6989.572,108.762,14993,6989.572,10546.487,10546.487
www.phys.uniroma1.it,10459,1584517207,"",64,3,31,7,19,5091286,38077,322287,37646,4656868,2549,0.37,4921.778,83.943,8607,4921.778,6924.928,6924.928
www.dicea.uniroma1.it,10459,1583296128,"",31,1,6,7,14,1578617,7265,94543,35831,1413650,2091,0.6,3340.893,83.117,3549,3340.893,8140.19,8140.19
www.dss.uniroma1.it,10459,1583548529,"",31,2,7,7,11,1689815,27819,100242,34953,1490393,6372,,,,,,,
www.dis.uniroma1.it,10459,1584864600,"",76,1,32,27,12,946791,8487,132533,46486,722877,2577,0.42,5599.381,77.027,7409,5599.381,6042.723,6042.7230000153
www.dima.uniroma1.it,10459,1584659293,"",43,2,8,8,21,1654239,9654,129325,138209,1340643,4469,0.62,4564.29,119.685,5446,4564.29,4665.272,4665.272
www.coris.uniroma1.it,10459,1584042781,"",31,1,8,8,10,350879,26984,100244,39265,147978,3042,0.66,4363.447,121.332,5041,4363.447,4456.12,4456.12
www.chem.uniroma1.it,10459,1583648634,"",35,1,8,9,13,805737,8098,82372,35721,643138,2568,0.73,3958.048,57.641,4427,3958.048,4270.363,4270.363
www.lettere.uniroma1.it,10459,1583179261,"",50,1,23,8,13,1231505,9086,218254,38955,921510,2494,0.58,4663.947,137.367,6201,4663.947,4767.73,4767.73
www.mat.uniroma1.it,10459,1584795728,"",42,1,8,8,21,896552,8333,83190,40774,727847,2576,0.81,3192.679,123.744,4626,3192.679,3407.034,3407.034
www.scienzegiuridiche.uniroma1.it,10459,1583454559,"",35,1,11,9,10,458039,9308,134508,37104,240711,2068,0.64,3059.966,244.91,3928,3059.966,4449.983,8619.07
www.ing.uniroma1.it,10459,1584642694,"",67,1,31,7,24,1862595,10706,138233,36529,1640719,2214,0.6,3885.657,110.21,6747,3885.657,4772.014,4772.014
www.dipscr.uniroma1.it,10459,1583538976,"",66,2,20,5,39,792580,12193,278225,14289,487873,2731,0.45,4114.948,248.241,4790,4200.377,8964.165,8964.1650000076
www.diag.uniroma1.it,10459,1583929167,"",76,1,32,27,12,901562,8505,132533,46486,677630,2508,0.39,5150.285,105.531,6648,5150.285,7266.861,7266.861
www.di.uniroma1.it,10459,1583489662,"",66,1,21,25,15,679393,9527,109815,42543,481100,2596,0.63,4360.851,113.339,5374,4360.851,4747.413,4747.413
www.sbai.uniroma1.it,10459,1583356331,"",73,1,33,27,8,538802,10255,109554,42896,339689,2866,0.37,5981.509,128.768,6885,5981.509,7136.071,7136.071
www.uniroma1.it,10459,1583046661,"",142,3,42,40,52,3642196,16707,418729,293431,2858893,3143,0.04,8703.978,563.042,10877,8703.978,11937.273,25196.4899999847
www.giurisprudenza.uniroma1.it,10459,1583743273,"",65,1,18,26,16,808839,7407,86720,42347,635957,2311,0.68,4006.835,93.903,5201,4006.835,4494.988,4494.988
www.triviatoday.com,10462,1584020283,"",27,2,9,5,6,524032,5067,381449,27422,36750,2062,0.79,2551.84,74.153,2707,3437.728,5565.185,5565.1850000076
www.neoseeker.com,10463,1584627253,Cloudflare,181,34,52,2,54,1184059,33363,607064,31232,403444,1481,0.5,2926.374,499.719,3634,2926.374,12269.53,12269.5300000076
www.anthem.com,10464,1584349009,"",77,7,42,3,16,1802703,57289,888620,87063,277402,1811,0.1,5936.771,325.335,9898,8818.007,14146.808,14146.808
shop.anthem.com,10464,1583434253,Akamai,74,4,38,5,22,726359,30432,445628,33273,217026,2866,0.54,3340.39,2746.763,4193,3933.868,8601.368,8601.367999999
m.anthem.com,10464,1583531202,"",40,2,20,4,8,5396882,5207,4014655,589395,214705,2356,0,26926.779,153.537,31555,26926.779,30501.248,30501.248
www.claro.com.br,10465,1584050949,Edgecast,106,11,36,4,45,3050847,32133,1383086,99628,1363536,3271,0.13,3889.797,361.336,11716,9362.866,13184.69,22603.092
m.lojaonline.claro.com.br,10465,1584327305,"",83,12,22,1,35,2957030,53287,1355345,323048,1073367,2511,0.45,1595.994,607.165,28294,1687.432,2532.267,11991.178000007629
www.nla.gov.au,10467,1583546672,"",72,1,7,12,48,4218818,82121,127117,251973,3723359,2772,0.09,6618.693,579.381,15728,6618.693,7542.798,26907.274
www.yearbookavenue.jostens.com,10470,1584088391,"",14,1,1,1,9,83394,1951,427,4000,77016,4670,0.81,3597.295,16.529,3851,3597.295,3597.295,3597.295
www.jostens.com,10470,1584843256,"",130,18,44,10,40,2078754,72895,1508715,111463,140586,1884,0.36,2609.11,232.444,6531,3193.125,11060.69,14793.976
m.vodafone.co.uk,10472,1584633577,"",186,12,81,2,42,2366079,108629,1794021,56172,176958,4864,0.06,5695.755,273.983,37864,5695.755,14356.31,23815.818
www.vodafone.co.uk,10472,1584093914,"",196,11,91,2,41,3249267,115557,2672923,56226,174262,2332,0.19,3271.35,800.511,20195,3271.35,16052.2,34599.2969999924
www.business2community.com,10476,1584615192,"",162,16,39,6,57,1523664,40614,896438,107017,280418,2207,0.28,2352.965,945.078,10146,2352.965,18328.366,18328.366000001908
m.pingan.com,10477,1583105064,"",69,2,16,0,51,2417161,28628,546731,0,1841802,2469,0.42,3186.704,597.633,4192,3186.704,13012.219,19324.168
www.pingan.com,10477,1583829865,"",134,4,24,2,102,4968142,48144,856578,19664,4043724,2244,0.08,19269.915,452.136,7323,19269.915,35984.021,40450.887
m.stock.pingan.com,10477,1584704101,"",76,2,34,7,32,414552,5737,187215,16200,205368,3609,0.42,2212.106,99.138,10394,2212.106,4091.791,13503.343
m.health.pingan.com,10477,1583348940,ChinaCache,60,3,17,2,38,5631952,1075,459663,62919,5108295,2934,0.28,5653.28,70.295,29768,6184.886,7069.286,7069.286
www.uottawa.ca,10480,1584589154,"",211,31,52,51,48,1210912,25776,459666,174345,429642,2824,0.09,6539.934,141.876,10265,8927.091,12850.457,14380.272
www.site.uottawa.ca,10480,1584867690,"",175,17,43,52,54,1872935,33735,341464,166856,1286608,1629,0.06,8761.482,162.739,12717,8761.482,13811.369,13811.3689999962
www.med.uottawa.ca,10480,1583955928,"",155,13,42,56,34,3112364,14846,335291,310191,2407764,5793,0.04,9037.111,282.863,14745,9354.84,10101.472,22821.267
www.hitachi.co.jp,10481,1584549637,Akamai,88,1,39,7,40,2428338,7044,340366,47129,2033771,1821,0.58,2043.838,205.803,4678,2043.838,3330.8,16216.365
www.foresight.ext.hitachi.co.jp,10481,1583080979,"",167,8,33,9,103,1862886,193830,405982,71302,1105638,2313,0.13,3706.613,596.218,27036,5153.695,18993.815,48264.1379999924
www.nhn.ou.edu,10484,1583369972,"",28,1,3,5,19,1472294,21696,179212,38477,1232909,2156,0.72,3871.546,26.146,5049,3871.546,3871.546,3871.546
www.ncore.ou.edu,10484,1583297596,"",109,8,24,29,34,8809047,22647,874632,1474755,6056455,2894,0,17248.771,202.89,34670,17248.771,17595.951,32465.324
www.cs.ou.edu,10484,1583868093,"",101,6,31,24,35,3859379,26924,726643,78456,3027356,1911,0.58,2711.107,89.778,4344,2711.107,8628.152,8628.152
www.ou.edu,10484,1583611778,"",182,6,59,31,45,9946259,56474,1348000,125036,5240153,2217,0.26,3391.92,651.282,13327,4047.916,5205.041,23782.4790000076
www.the-village.ru,10485,1583983791,"",88,5,45,1,25,2277045,39569,802466,13293,1227875,3516,0.18,5731.96,108.458,6841,8714.751,11619.013,15081.32
www.opodo.de,10486,1584520477,Akamai,319,37,124,5,95,2799455,112545,2314193,164507,84087,1895,0.28,2066.337,588.91,10076,2066.337,25552.483,25552.4829999847
www.skireisen.opodo.de,10486,1584781264,"",52,2,13,3,29,1710893,24818,371919,180824,1036764,2219,0.2,5633.88,629.903,6325,6477.062,12180.467,15154.252
www.jeuneafrique.com,10492,1583214572,Cloudflare,233,4,28,1,192,2375160,49707,707777,101897,1171339,2201,0.21,3137.82,842.453,9014,7753.875,11794.507,21340.1280000153
www.ipa.go.jp,10495,1583855456,"",86,3,11,7,63,1461207,22586,129527,45988,1260039,4349,0.36,5827.973,194.635,8730,5827.973,6407.431,6407.431
www.jitec.ipa.go.jp,10495,1584943332,"",65,1,14,5,45,424441,6375,104010,9942,304114,2128,0.76,3352.01,328.013,4122,4011.884,4410.115,4410.115
www.toshiba.co.jp,10498,1583530254,"",72,3,13,13,42,1131342,18341,248313,100357,756498,2180,0.42,4260.497,362.908,6739,4260.497,4587.756,9505.4499999924
www.nexdu.com,10499,1584052152,"",8,1,1,1,4,128895,1974,1633,69751,6157,1444,0.98,1995.018,16,2137,1995.018,1995.018,1995.018
www.metaspoon.com,10500,1584874374,Cloudflare,76,9,29,7,20,999796,17310,606143,33872,207293,1700,0.74,2531.562,63.292,4080,4880.935,5348.826,5348.826
www.wicurio.com,10501,1583054549,Cloudflare,11,1,3,2,5,121500,3312,61885,854,55449,1850,0.98,1482.548,211.51,2352,2397.645,2435.436,2435.436
www.kobo.com,10504,1584101307,Akamai,157,10,51,3,80,1546839,114991,951534,170540,306366,3054,0.23,4460.038,896.391,6760,4961.459,10433.138,18377.401
www.excel-easy.com,10505,1584908897,"",61,11,25,8,15,553359,81219,369398,11192,20162,2616,0.7,2500.173,360.01,2637,2500.173,7480.532,7480.532
www.internetslang.com,10507,1583084738,Cloudflare,330,44,87,8,89,1383124,86957,1092958,7234,40481,1706,0.43,2059.84,552.223,4862,2125.788,18866.024,25298.975
www.msu.ru,10508,1583742210,"",54,3,22,14,12,997257,30519,647384,48852,269907,2960,0.94,764.635,71.665,1218,764.636,3909.059,3909.059
www.socio.msu.ru,10508,1583993402,"",152,3,42,51,50,11179327,86145,788014,335369,9904703,2903,0.02,8952.562,234.303,19632,11954.216,13002.547,32981.00500000763
www.irlc.msu.ru,10508,1583135715,"",242,17,80,31,99,13611753,73200,2546939,555847,10302377,2819,,3776.701,1311.987,6635,3776.701,22688.045,
www.rki.msu.ru,10508,1583066679,"",70,3,16,12,28,3756826,17730,755566,92703,2465276,2959,0.22,5090.029,347.332,8128,5090.029,5546.206,23262.364
www.en.irlc.msu.ru,10508,1583812883,"",157,5,47,22,74,8501030,38744,919710,466624,6976823,2600,0.21,3038.213,263.437,11570,3038.213,34036.75,53721.358
www.econ.msu.ru,10508,1583082627,"",88,1,16,14,54,1168221,13396,269065,47370,809071,2241,0.17,6495.831,332.967,8148,6618.181,11537.354,11537.354
www.law.msu.ru,10508,1584520211,"",55,1,7,7,35,4005235,1325289,518098,205822,1351014,2635,0.07,6890.381,290.84,8908,6890.381,18165.368,26616.787000003817
www.philol.msu.ru,10508,1584811846,"",32,4,11,3,11,974215,40133,575571,73235,256557,4409,0.48,3778.993,136.67,5307,3778.993,8214.115,8214.114999992371
www.lit.msu.ru,10508,1583273747,"",54,1,9,18,25,677344,8121,183897,100650,384676,2206,0.56,4083.402,112.804,4617,4083.402,6896.96,6896.96
www.hkepc.com,10511,1583919958,Cloudflare,152,25,8,3,115,1718730,36368,218985,5807,1457096,1496,0.67,2753.717,183.845,3492,2753.717,4155.416,9337.20300000763
www.jigsawplanet.com,10512,1583457650,"",225,50,23,2,105,1561657,41425,606164,22109,686323,1607,0.33,3444.176,202.226,5741,3651.114,10080.242,22717.47
www.cntraveler.com,10514,1583885923,Fastly,410,47,114,5,154,12905470,282445,2364721,38060,688911,1389,0.2,2228.543,771.552,57423,5062.634,47042.071,68690.946
www.pervclips.com,10515,1584869840,"",24,2,8,2,8,406788,17153,267052,47778,32845,2008,0.68,3920.018,160.206,4791,3920.018,4882.767,4882.767
www.cool18.com,10517,1584510375,"",18,7,2,1,8,990674,18827,99136,1155,871556,2662,0.95,1854.542,31.869,3058,1854.542,3319.987,3319.987
www.studenti.it,10521,1583528607,Akamai,203,18,78,1,87,1990640,72824,1078158,1132,785452,2086,0.31,2418.535,465.003,8115,2418.535,18267.535,18267.5349999924
www.ietf.org,10522,1583503006,Cloudflare,18,1,3,2,9,1008465,4854,128104,37902,689639,1423,0.95,1697.256,117.031,3302,2883.169,2883.169,2359.5090000076
www.netralnews.com,10524,1583820011,Google,84,7,24,3,47,1553525,28745,637121,16254,802489,9168,0.1,7241.06,168.486,8283,7604.596,13195.707,15996.451
www.leggo.it,10529,1583723448,"",230,36,33,3,113,2129461,81758,517987,12073,1500082,1972,0.38,2679.397,193.482,5909,2679.397,12798.743,15384.149
www.ozy.com,10533,1583800049,Amazon CloudFront,112,7,39,8,43,2091612,29227,891474,96309,978665,1432,0.27,3893.912,183.59,6291,3893.912,14517.695,17781.2909999981
www.stiripesurse.ro,10534,1584359383,"",203,20,58,9,108,4836802,109389,1022191,128476,3499819,2321,0.11,4606.779,175.635,9631,10725.794,17143.466,35637.02
www.giffgaff.com,10535,1584221011,Incapsula,52,2,20,3,18,917528,43096,469933,20700,340538,2419,0.65,2384.029,232.519,3553,2384.029,7248.189,8731.332000001907
www.productprotection.very.co.uk,10538,1583980314,"",16,3,3,2,4,327611,3182,162392,12886,119989,4698,0.61,4780.021,33.709,5444,4780.021,4780.021,4780.021
www.very.co.uk,10538,1584197781,Akamai,122,9,71,2,29,1705192,91303,816877,1576,747701,2554,0.41,2832.109,356.538,5125,3735.289,9037.837,17562.538999992372
www.logic-immo.com,10539,1583804933,Akamai,55,3,31,2,14,799172,8326,389016,29680,230480,1630,0.56,3753.34,190.127,5762,5955.379,5955.379,5912.203
blog.logic-immo.com,10539,1584086204,"",103,5,41,15,29,6443864,22195,514206,173300,5569091,2623,0.2,4042.922,333.455,26840,4310.791,6282.098,42055.355
m.ebsi.co.kr,10541,1583110915,"",108,8,41,10,48,1921029,48942,691356,222775,957956,2531,0.21,5152.649,185.326,7631,5707.013,10145.061,12575.175
www.a2hosting.com,10542,1584430503,Cloudflare,107,8,35,3,52,2124648,39636,1180008,62612,631406,3327,0.07,8165.678,136.603,9368,8165.678,12426.605,17020.306999992372
www.thejakartapost.com,10544,1584867623,Cloudflare,116,10,42,5,43,2918314,37329,687486,42247,1719083,1885,0.33,2793.093,347.121,7690,2793.093,8044.644,20473.1130000038
www.nykaa.com,10545,1584759974,Akamai,267,26,96,27,95,3657974,76375,2483170,309038,650540,1485,0.09,5939.901,992.822,12166,8364.915,13951.134,13951.133999999047
www.thenorthface.com,10548,1583806198,Akamai,198,20,91,11,44,6192844,130021,666304,44972,2320146,2173,0.14,4377.394,944.7,29150,4377.394,8897.661,61191.865
www.csit.carleton.ca,10550,1583491681,"",26,2,6,3,9,1296553,15915,660980,190187,370791,3393,0.34,4875.73,139.343,6078,5949.752,9223.206,9223.2059999962
www.doe.carleton.ca,10550,1583217312,"",44,1,5,26,8,1131741,6018,46685,26186,942652,1736,0.51,4943.319,45.095,6501,5982.842,5982.842,4943.319
www.o2.co.uk,10551,1583829528,"",116,12,32,3,50,1635010,72508,801399,230693,304102,3694,0.08,6317.703,473.466,9513,9491.544,14436.058,17580.143
www.createsend.com,10554,1583775609,Amazon CloudFront,75,7,16,3,21,406614,6974,335555,5976,57009,2041,0.78,2164.237,61.881,2274,2164.237,6353.501,6353.501
www.dygod.net,10555,1583936129,Cloudflare,31,1,4,3,23,1115510,6085,45711,2731,1060983,1798,0.98,1786.601,32.681,2796,1786.601,1786.601,1786.601
www.hobbylobby.com,10558,1584862741,Incapsula,118,3,39,2,67,2538060,24725,798399,285624,1351437,2464,0.25,3947.637,674.995,7513,3947.637,9469.928,18632.78
www.coreldraw.com,10559,1584797051,Akamai,100,18,50,6,21,1574515,13899,982562,40046,518282,2213,0.45,3361.933,1250.108,4944,3361.933,5823.675,15190.032
www.instyle.com,10564,1584825614,Amazon CloudFront,444,66,135,2,131,4381546,66515,1826579,209319,2209539,1973,0.15,4256.046,443.521,15240,4256.046,9468.555,62547.079
www.trabalhosfeitos.com,10566,1584135946,Amazon CloudFront,21,3,8,2,8,370247,88360,161559,38398,81930,1542,0.98,1990.407,68.73,2267,1990.407,2293.21,2293.21
www.lesinrocks.com,10567,1583247774,"",164,7,50,11,39,4349928,28965,928937,92510,1654269,3062,0.34,2073.911,280.174,10088,2073.911,6536.948,31041.751
www.9tv.co.il,10568,1583892804,"",306,25,49,8,160,14151854,272449,1458786,148146,11498989,1967,,4851.752,605.955,17811,4851.752,9658.766,
www.healthymummy.com,10569,1584348346,Cloudflare,127,13,40,10,48,4218073,68201,1073645,109654,2533267,1374,0.13,4620.082,550.61,8929,7738.449,15793.191,23841.755
m.pasmama.tv3.lt,10570,1583519451,"",89,3,24,3,54,1836781,13116,595871,13364,1214430,3330,0.33,4525.054,74.882,6725,4525.054,4525.054,14513.5139999924
m.demotyvacijos.tv3.lt,10570,1584493691,"",96,13,31,4,44,1723411,176004,1089649,12812,428522,3836,0.19,4297.576,439.262,7906,4920.575,16539.509,16539.509
m.sveikata.tv3.lt,10570,1583301289,"",115,8,27,3,75,1937704,16134,597162,14108,1310300,3277,0.31,4394.001,62.013,7231,4394.001,4394.001,16617.687
www.tv3.lt,10570,1584129547,Cloudflare,255,22,106,16,86,6120061,112370,2749970,47373,3104243,2231,0.36,2236.116,839.474,8637,2236.118,6322.864,40304.97199999618
blog.mikrotik.com,10573,1584472447,"",24,3,6,3,10,1103504,6750,190133,143609,736580,2480,0.61,4313.097,35.951,6608,4313.097,4313.097,4313.097
www.mikrotik.com,10573,1583558121,"",48,2,11,5,25,1843135,8927,204062,220932,1209642,5878,0.11,6800.801,125.848,8856,6800.801,11337.61,15582.668
www.paisdelosjuegos.es,10574,1583279308,"Cloudflare, Google",34,1,9,0,15,378456,44147,214090,0,76483,1384,0.87,925.784,1023.567,3561,1171.826,4611.285,4611.285
m.batdongsan.com.vn,10575,1583645603,"",104,8,40,9,34,1548710,6970,954630,48652,427339,2371,,6077.778,489.602,11830,6239.775,,
www.ticketmaster.co.uk,10581,1584108206,Fastly,75,2,18,0,46,1373888,61181,494079,0,730638,2391,0.41,2099.831,1160.551,6570,2099.831,12482.481,12482.481
www.banglanews24.com,10582,1584653876,Cloudflare,359,88,56,9,181,6028892,231787,771889,36558,4945862,2364,0.04,10468.854,231.403,11196,10468.854,10468.854,44035.042
m.banglanews24.com,10582,1583290035,Cloudflare,223,36,49,7,126,5921261,119810,760842,35772,4982733,1634,0.04,10135.054,296.387,12390,10135.054,10135.054,44512.361
www.opencart.com,10583,1584333319,Cloudflare,48,1,7,4,33,921719,4000,115966,44654,377435,1798,0.93,2631.931,39.834,3049,2631.931,2631.931,2631.931
m.trithucvn.net,10584,1584562743,Cloudflare,67,1,23,4,35,1951753,30209,461617,69615,846444,1472,0.4,2929.896,2003.212,6068,6043.966,7798.897,11333.876
www.timesofisrael.com,10586,1584082698,Highwinds,522,88,113,10,193,6142868,89895,1587159,138975,4074127,1588,0.21,3727.817,404.541,13368,3860.947,7340.996,44269.286
www.foroactivo.com,10587,1583370720,"",28,1,11,2,13,349788,7576,70824,30528,174228,1854,0.89,2407.801,45.556,2403,2407.801,4225.558,4225.558
www.umontreal.ca,10588,1584759695,"",69,3,19,6,33,5559200,12576,376040,97680,4973669,2473,0.26,4497.61,139.963,6472,4497.61,7403.782,31048.687
www.sac.umontreal.ca,10588,1584280573,"",37,3,7,6,21,1114591,34148,257456,128000,694987,1604,0.58,4415.546,33.338,6943,4415.546,4415.546,4415.546
www.lecre.umontreal.ca,10588,1584309262,"",98,4,29,15,47,2340019,39553,378631,122744,1733267,1922,0.61,2807.515,157.224,3547,2807.515,3451.956,13105.490000001908
www.dpcmed.umontreal.ca,10588,1583384003,"",69,1,28,22,14,1322451,117196,462913,364819,341115,4595,0.11,9521.871,117.623,9682,9521.871,11429.257,11429.257000001
www.pum.umontreal.ca,10588,1583315724,"",45,1,11,5,24,2291805,33945,1111955,342195,664586,2597,0.07,8239.728,1243.431,8536,8239.728,18521.75,20022.832
www.librairie.umontreal.ca,10588,1583225215,"",153,4,19,13,113,2765287,22316,472111,48784,2130531,2774,0.16,4586.104,403.618,11924,4586.104,8563.129,19053.29
www.medent.umontreal.ca,10588,1584012439,"",42,3,8,8,23,3770555,14188,56936,10465,3688966,1991,0.89,1517.216,132.219,5184,1517.217,1687.847,1687.847
www.apps.medvet.umontreal.ca,10588,1583347790,"",9,2,3,0,4,478668,6644,19755,0,452269,3067,0.96,1984.752,34.641,3264,1984.752,1984.752,1984.752
www.cepsum.umontreal.ca,10588,1583596808,"",34,5,11,1,17,1692501,10403,339141,16382,1326575,2367,0.43,3165.905,104.943,6142,3165.905,6990.915,11350.478
www.ccc.umontreal.ca,10588,1583687196,"",83,4,12,11,53,3343391,19878,113616,20966,3044086,3869,0.36,4195.268,121.786,6045,4415.459,4426.738,18159.11
www.sae.umontreal.ca,10588,1583329074,"",43,1,12,7,23,964622,71877,404876,60891,426978,2706,0.66,3503.802,138.263,5420,3503.802,5090.023,5090.023
www.sium.umontreal.ca,10588,1584351572,"",36,2,17,6,11,355452,16992,145738,102802,89920,1590,0.92,2624.684,16,3477,2624.684,2624.684,2624.684
www.logement.umontreal.ca,10588,1583152777,"",37,3,10,7,16,1240161,33844,643992,172115,375857,2719,0.52,3777.769,122.758,4861,3777.769,7801.616,7801.616
www.maisoninternationale.umontreal.ca,10588,1583252544,"",45,1,11,7,26,1790154,44188,487196,129934,1128836,2702,0.53,4263.988,140.372,7805,4263.988,5002.131,5002.131
www.ebsi.umontreal.ca,10588,1583581857,"",60,5,19,7,25,4344515,8748,156344,71449,4062552,6023,0.24,4720.015,172.333,10754,4720.015,4863.195,14832.4940000076
www.webdepot.umontreal.ca,10588,1583399942,"",19,2,1,1,11,56621,9834,1309,1856,43622,3118,0.99,1793.522,16,1825,1793.522,1793.522,1793.522
www.cesar.umontreal.ca,10588,1583680502,"",18,1,3,6,8,342474,4026,42863,124905,170680,2757,0.83,3429.683,32.248,3595,3429.683,3429.683,3429.683
www.calendrier.umontreal.ca,10588,1584516582,"",65,2,8,9,39,731897,76857,229794,182071,149500,2864,0.48,5064.036,137.036,5239,5064.036,6864.111,6864.111
www.iro.umontreal.ca,10588,1583474798,"",75,8,24,8,26,3737453,19308,614940,115554,2899940,5740,0.06,6945.675,189.39,12790,9601.604,9601.604,24144.994
www.medvet.umontreal.ca,10588,1584652653,"",7,1,2,0,4,478668,6644,19755,0,452269,2584,0.98,1626.374,44.33,2855,1626.374,1626.374,1626.374
www.memecenter.com,10589,1583586155,"Cloudflare, Google",67,4,27,1,25,1919648,17090,630233,44758,933132,1489,0.54,2090.196,127.515,4132,2090.196,9060.703,12317.088
www.expedia.de,10590,1584671953,Akamai,89,3,48,5,29,924055,141667,565234,92809,105789,1829,0.67,1664.305,887.819,2851,2186.527,8532.995,8532.994999998093
www.booking.cb.expedia.de,10590,1583592954,"",41,2,17,4,11,1488263,8840,1164311,128283,41489,1737,0.19,5195.951,1576.23,8514,5195.951,11725.698,11725.698
m.lokmat.com,10591,1583905733,"",95,14,34,4,24,1638764,43075,741389,25509,238906,3147,0.32,3789.515,215.594,5514,3789.515,13675.369,16565.04
www.enikos.gr,10594,1583685352,Cloudflare,160,23,50,1,65,3613265,39817,921258,15349,2513026,1973,0.29,1895.006,245.992,7951,4907.695,16946.534,16946.534
www.cv.ee,10595,1583987339,"",386,8,40,2,305,4211627,29166,828847,110935,1692231,2952,0.14,5014.836,215.555,8808,9448.081,9448.081,21864.5339999847
www.dish.com,10596,1584482047,Cloudflare,417,31,159,19,160,4413413,121483,2561488,142080,1485204,1532,0.2,1924.147,18457.813,12570,43585.735,49229.942,49229.942
www.eposcard.co.jp,10599,1583483370,Akamai,372,21,67,27,225,4384288,46076,621314,107769,3608656,4944,0.04,6602.957,587.207,14512,6602.957,12734.359,30380.4479999995
www.ibo.org,10600,1583504208,"",54,4,15,1,22,1474711,12550,457213,40588,869096,2809,0.46,3492.03,186.264,6677,3492.03,7875.12,7875.1199999924
www.x-rates.com,10601,1583102072,"",129,31,27,3,52,702474,94849,439306,13470,89036,1554,0.55,2316.427,293.189,3858,2481.301,9204.511,11428.948
www.nursing.sfsu.edu,10602,1584623864,Fastly,33,1,8,8,11,1138438,10355,89424,45331,863592,3309,0.9,2822.642,37.856,2932,3328.657,3328.657,2822.642
www.sfsu.edu,10602,1583969847,"",60,2,5,18,11,7759266,160865,66129,350368,6916073,1679,0.17,5257.601,141.948,12450,5257.601,5390.148,42421.3700000153
www.cinema.sfsu.edu,10602,1584869371,Fastly,54,1,21,17,10,1062618,10390,89026,50747,797279,2028,0.92,2712.558,35.943,3080,2712.558,2826.644,2826.644
www.phun.org,10604,1583726123,"",193,10,13,0,162,814070,27999,82790,0,703281,2469,0.81,1762.083,183.02,2568,1762.083,5983.901,5983.901
www.bunte.de,10605,1584662945,Akamai,249,25,92,5,76,2837252,153586,1471840,81511,989979,2631,0.1,4712.733,260.323,17120,4712.733,15573.139,33521.965
www.subway.com,10607,1583630517,Akamai,171,31,47,6,57,1960736,61876,850907,85457,916537,3160,0.05,9543.957,146.199,10313,9543.957,15501.542,16637.402
www.zapimoveis.com.br,10609,1584199952,Cloudflare,181,18,82,18,50,1979612,44016,1106844,96261,695489,1697,,1852.496,982.572,3593,4817.951,14727.417,
www.virtualdj.com,10610,1583564939,Amazon CloudFront,100,5,19,14,55,6103791,50666,799376,354255,4791780,1917,0.28,4780.505,481.869,5146,7121.816,8358.491,37548.523
www.anews.com,10611,1583859380,"",161,7,66,2,55,1720638,30170,1184204,43060,282480,2957,0.37,2920.789,758.639,4506,4929.102,24188.346,25829.625
www.buienradar.nl,10614,1584514505,Akamai,63,3,18,3,36,821214,33450,408137,47953,201232,1915,0.25,4946.744,308.147,6379,4946.744,7533.823,25808.922
m.gamesbarq.com,10615,1584729768,Cloudflare,77,15,22,2,36,840474,121298,384225,1201,311678,1541,0.77,992.015,226.622,1764,992.015,5275.663,7876.117
www.skyscanner.jp,10616,1583236886,Akamai,210,13,101,12,37,1930852,52778,1553211,63545,90271,2083,0.62,2030.687,172.928,3634,2030.687,9248.094,9248.094
www.alfemminile.com,10617,1584026859,Amazon CloudFront,78,4,25,1,42,1836306,48309,753122,14559,536180,1787,0.14,4419.282,220.11,22460,4419.282,10381.369,19452.9
www.almowaten.net,10619,1583965611,Cloudflare,122,3,16,9,90,1304882,25984,205379,18647,865685,2754,0.4,4589.716,126.736,4750,7666.045,9194.868,9194.868
www.pravmir.ru,10620,1583263811,"",180,8,34,17,103,5042903,65484,690850,188911,3962014,2905,0.22,5285.961,429.62,6867,5285.961,6717.197,31285.75
m.voegol.com.br,10621,1584395467,Akamai,122,20,57,2,35,1320499,23894,1188166,88538,19638,1630,0.15,7230.919,224.378,7228,7230.919,11956.473,13611.344
www.voegol.com.br,10621,1583744225,Akamai,118,19,49,2,34,1387694,12185,1170893,88582,28873,3929,0.09,8704.852,202.903,8697,8704.852,13575.926,15254.441
